,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,지번주소,도로명주소,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y)
467523,1,영업/정상,1,영업,서울특별시 강남구 신사동 645-16,서울특별시 강남구 언주로164길 17 3층 (신사동),6020,콤포타블 커피(Komfortabel COFFEE),I,2021.12.4 22:02,기타,203019.143,447037.1702
290226,1,영업/정상,1,영업,서울특별시 강남구 개포동 1217-6번지 ,서울특별시 강남구 개포로 240 지상101호 (개포동),6308,콩뿌리 전주콩나물국밥,I,2018.8.31 23:59,한식,204262.0398,441845.9013
477100,1,영업/정상,1,영업,서울특별시 강남구 도곡동 420-17 지상1층,서울특별시 강남구 논현로28길 41 (도곡동지상1층),6301,콩뿌리 콩나물국밥,U,2021.12.8 0:07,경양식,203911.2292,442470.6301
280585,1,영업/정상,1,영업,서울특별시 강남구 논현동 113-17번지 ,서울특별시 강남구 언주로134길 25 지상1층 (논현동),6059,콩뿌리콩나물국밥 강남구청점,U,2020.2.22 2:40,한식,203258.878,446092.4607
289893,1,영업/정상,1,영업,서울특별시 강남구 수서동 724-0 로즈데일빌딩지하2층122호 ,서울특별시 강남구 광평로 280 (수서동로즈데일빌딩지하2층122호),6367,콩사랑,U,2020.12.25 2:40,한식,209052.0725,442797.1382
288245,1,영업/정상,1,영업,서울특별시 강남구 역삼동 655-26번지 1층일부 ,서울특별시 강남구 봉은사로38길 12 1층 (역삼동),6137,콩스커피,I,2018.8.31 23:59,까페,203250.5461,445022.3096
287231,1,영업/정상,1,영업,서울특별시 강남구 역삼동 707-34번지 ,서울특별시 강남구 테헤란로 322 지하2층 비125호 (역삼동 한신인터밸리24),6211,콩이네집,I,2018.8.31 23:59,한식,204044.7899,444529.8404
282431,1,영업/정상,1,영업,서울특별시 강남구 논현동 7-14번지 정안빌딩 4층 ,서울특별시 강남구 도산대로 174 (논현동정안빌딩 4층),6040,콩이지,I,2018.8.31 23:59,중국식,202375.9062,446320.935
290329,1,영업/정상,1,영업,서울특별시 강남구 신사동 564-12 ,서울특별시 강남구 도산대로25길 16 지상1층 (신사동),6032,콰이,U,2020.8.29 2:40,중국식,202342.2937,446523.1667
284778,1,영업/정상,1,영업,서울특별시 강남구 청담동 95-16번지 마고빌딩지상2층 ,서울특별시 강남구 압구정로72길 26 (청담동마고빌딩지상2층),6015,콰이라운지,I,2018.8.31 23:59,한식,203908.3954,446958.1528
288679,1,영업/정상,1,영업,서울특별시 강남구 신사동 588-9 지하1층 ,서울특별시 강남구 논현로152길 34 지하1층 (신사동),6026,콴,U,2021.10.22 2:40,기타,202664.9537,446580.1748
286942,1,영업/정상,1,영업,서울특별시 강남구 신사동 590-17번지 백승빌딩지하1층 ,서울특별시 강남구 논현로152길 11 (신사동백승빌딩지하1층),6025,콴쉬,I,2018.8.31 23:59,경양식,202503.1736,446551.281
280676,1,영업/정상,1,영업,서울특별시 강남구 삼성동 159-7번지 지하1층 ,서울특별시 강남구 테헤란로 517 지하1층 (삼성동),6164,쿄토푸서울(주),I,2018.8.31 23:59,일식,205210.3588,445154.4223
281169,1,영업/정상,1,영업,서울특별시 강남구 신사동 656-25 ,서울특별시 강남구 도산대로49길 38 지하1층 (신사동),6019,쿠니스,I,2021.3.27 0:23,기타,203223.393,447024.0777
286957,1,영업/정상,1,영업,서울특별시 강남구 신사동 657-32 ,서울특별시 강남구 도산대로51길 40 1층 103호 (신사동),6018,쿠데타(KUDETA),U,2020.8.26 2:40,기타,203315.2613,447057.3622
283580,1,영업/정상,1,영업,서울특별시 강남구 역삼동 835-68번지 롯데캐슬노블 지하1층106호 ,서울특별시 강남구 도곡로13길 19 (역삼동롯데캐슬노블 지하1층106호),6255,쿠모야,U,2018.11.10 2:37,한식,203094.0988,443345.8237
283528,1,영업/정상,1,영업,서울특별시 강남구 신사동 541-13번지 ,서울특별시 강남구 도산대로15길 9 (신사동),6036,쿠바,I,2018.8.31 23:59,분식,202033.7078,446296.8975
284974,1,영업/정상,1,영업,서울특별시 강남구 역삼동 789-14번지 ,서울특별시 강남구 역삼로20길 6 (역삼동),6249,쿠바,I,2018.8.31 23:59,한식,203214.3224,443624.2089
280440,1,영업/정상,1,영업,서울특별시 강남구 역삼동 834-6번지 ,서울특별시 강남구 역삼로 130 지하1층 (역삼동),6250,쿠바(CUBA),I,2018.8.31 23:59,기타,202933.9623,443542.4285
281486,1,영업/정상,1,영업,서울특별시 강남구 대치동 974 대치현대아파트 ,서울특별시 강남구 삼성로64길 5 지하1층 110111호 (대치동 대치현대아파트),6191,쿠벤 삼성점,U,2021.12.14 2:40,횟집,205321.8433,444292.4118
289175,1,영업/정상,1,영업,서울특별시 강남구 삼성동 152-34번지 지상1층 ,서울특별시 강남구 테헤란로81길 52-3 지상1층 (삼성동),6166,쿠벤 일식 도시락,I,2018.8.31 23:59,기타,204895.7808,445327.6089
168428,1,영업/정상,1,영업,서울특별시 강남구 대치동 914-18,서울특별시 강남구 역삼로78길 15 1층 103호 (대치동),6202,쿠사파스타,I,2021.12.7 22:06,경양식,204998.1258,444371.5479
279928,1,영업/정상,1,영업,서울특별시 강남구 신사동 648-9 산딸기빌딩 ,서울특별시 강남구 도산대로49길 17 산딸기빌딩 지상1층 (신사동),6020,쿠스(Kuos),U,2021.6.11 2:40,패밀리레스트랑,203202.9373,446878.4891
290204,1,영업/정상,1,영업,서울특별시 강남구 논현동 167-30번지 지상2층 ,서울특별시 강남구 봉은사로1길 38 (논현동지상2층),6119,쿠시 쿠시,I,2018.8.31 23:59,한식,202072.5067,445004.641
280284,1,영업/정상,1,영업,서울특별시 강남구 신사동 624-13번지 ,서울특별시 강남구 언주로165길 9 1층 (신사동),6023,쿠시마사,I,2018.10.7 2:37,일식,202789.513,447059.7572
282668,1,영업/정상,1,영업,서울특별시 강남구 논현동 64-2 ,서울특별시 강남구 논현로150길 36 지하1층 102호 (논현동),6049,쿠시마사2,I,2021.11.19 0:22,일식,202708.8144,446390.7623
475008,1,영업/정상,1,영업,서울특별시 강남구 논현동 276-1 ACROHILLS논현,서울특별시 강남구 언주로 604 지하1층 121호 (논현동 ACROHILLS논현),6102,쿠시마켓,I,2021.12.6 21:01,일식,203374.475,445256.691
291362,1,영업/정상,1,영업,서울특별시 강남구 청담동 19-36번지 ,서울특별시 강남구 선릉로148길 52-10 지상4층 (청담동),6064,쿠시아게진,I,2019.3.31 2:20,일식,203793.3744,446689.2023
287012,1,영업/정상,1,영업,서울특별시 강남구 삼성동 152-54번지 지하1층 ,서울특별시 강남구 삼성로104길 16 (삼성동지하1층),6166,쿠시일오이,I,2018.8.31 23:59,경양식,204891.0836,445417.1564
285501,1,영업/정상,1,영업,서울특별시 강남구 도곡동 455-3번지 ,서울특별시 강남구 논현로24길 37 지상1층 101호 (도곡동),6300,쿠시카와,I,2018.8.31 23:59,일식,203965.9405,442289.1733
291176,1,영업/정상,1,영업,서울특별시 강남구 신사동 544-7번지 ,서울특별시 강남구 도산대로15길 32-8 지상1층2층 (신사동),6033,쿠시토쿡,U,2020.3.28 2:40,일식,202029.9883,446512.2584
290253,1,영업/정상,1,영업,서울특별시 강남구 역삼동 721-11 ,서울특별시 강남구 언주로81길 6 1층 101호 (역삼동),6222,쿠잉(COOING),U,2020.10.18 2:40,기타,203736.8096,444242.1555
284777,1,영업/정상,1,영업,서울특별시 강남구 청담동 90-20번지 ,서울특별시 강남구 도산대로59길 16 지하1층 (청담동 테이블2025),6016,쿠촐로 테라짜,I,2018.8.31 23:59,경양식,203676.9767,446946.3364
280437,1,영업/정상,1,영업,서울특별시 강남구 논현동 4-10번지 ,서울특별시 강남구 도산대로8길 9 1층 (논현동),6039,쿠치나파스타,I,2018.8.31 23:59,경양식,201900.5272,446021.1955
282941,1,영업/정상,1,영업,서울특별시 강남구 삼성동 159번지 코엑스 ,서울특별시 강남구 영동대로 513 스타필드 코엑스 지하1층 H103호 (삼성동),6164,쿠캣마켓,I,2020.4.23 0:23,한식,205130.5917,445590.0968
280201,1,영업/정상,1,영업,서울특별시 강남구 신사동 645-22번지 ,서울특별시 강남구 압구정로46길 46 4층 (신사동),6020,쿠킹라이브러리,I,2018.8.31 23:59,경양식,203082.0345,447047.12
280331,1,영업/정상,1,영업,서울특별시 강남구 신사동 645-22번지 ,서울특별시 강남구 압구정로46길 46 지하1층 (신사동 현대카드 신사동 사옥),6020,쿠킹라이브러리,I,2018.8.31 23:59,경양식,203082.0345,447047.12
287918,1,영업/정상,1,영업,서울특별시 강남구 신사동 645-22번지 ,서울특별시 강남구 압구정로46길 46 1층 (신사동),6020,쿠킹라이브러리,I,2018.8.31 23:59,경양식,203082.0345,447047.12
290694,1,영업/정상,1,영업,서울특별시 강남구 대치동 894번지 ,서울특별시 강남구 삼성로85길 33 지상1층 102-1호 (대치동),6196,쿡디퍼 탄(COOKDEEPER TAN),I,2019.12.18 0:23,일식,204776.5483,444677.643
280417,1,영업/정상,1,영업,서울특별시 강남구 역삼동 704-6번지 ,서울특별시 강남구 언주로98길 31 지하1층 (역삼동),6148,쿡디퍼(COOK DEEPER),U,2019.11.9 2:40,한식,203847.3963,444736.4218
291161,1,영업/정상,1,영업,서울특별시 강남구 도곡동 454-10번지 ,서울특별시 강남구 양재천로 193 지상2층 202호203호 (도곡동),6300,쿡투게더,I,2019.6.22 2:21,일식,204053.5784,442292.1594
283406,1,영업/정상,1,영업,서울특별시 강남구 신사동 635-13 지하1층 ,서울특별시 강남구 압구정로42길 32 (신사동지하1층),6017,쿤,U,2022.1.20 2:40,경양식,203000.2028,447174.4387
287966,1,영업/정상,1,영업,서울특별시 강남구 논현동 97-22 ,서울특별시 강남구 언주로148길 5 1층 (논현동),6054,쿤스트할레,U,2021.1.28 2:40,경양식,203015.2108,446480.2081
290878,1,영업/정상,1,영업,서울특별시 강남구 역삼동 736-38번지 ,서울특별시 강남구 논현로87길 19 지상2층 (역삼동),6236,쿤쏨차이,U,2020.2.16 2:40,외국음식전문점(인도태국등),203033.8335,444137.0764
282555,1,영업/정상,1,영업,서울특별시 강남구 신사동 553-25 ,서울특별시 강남구 도산대로25길 43 지상2층 (신사동),6033,쿨쉽다이닝,I,2021.12.4 0:22,일식,202212.4207,446678.7926
289918,1,영업/정상,1,영업,서울특별시 강남구 역삼동 816-6번지 ,서울특별시 강남구 테헤란로1길 29 지상1지하1층 (역삼동),6129,쿼터백,I,2018.8.31 23:59,경양식,202344.8645,444215.0481
289597,1,영업/정상,1,영업,서울특별시 강남구 논현동 198-6번지 지하1층 ,서울특별시 강남구 강남대로114길 14 지하1층 (논현동),6120,퀘스천비어,U,2019.8.3 2:40,호프/통닭,202178.3986,444844.071
285707,1,영업/정상,1,영업,서울특별시 강남구 대치동 953-21번지 지상1층 ,서울특별시 강남구 역삼로 519 지상1층 (대치동),6184,퀴즈노스 대치1호점,U,2018.9.18 23:59,패스트푸드,205240.7963,444622.1567
290365,1,영업/정상,1,영업,서울특별시 강남구 신사동 574번지 ,서울특별시 강남구 압구정로 144 1층 (신사동),6030,퀴즈노스 압구정점,I,2018.8.31 23:59,경양식,202105.1055,446969.1328
284661,1,영업/정상,1,영업,서울특별시 강남구 신사동 509-1번지 지상1층 ,서울특별시 강남구 강남대로158길 12 (신사동지상1층),6034,퀸 포장마차,U,2020.3.5 2:40,한식,201692.452,446281.3429
280640,1,영업/정상,1,영업,서울특별시 강남구 역삼동 678-33 지상2층 ,서울특별시 강남구 테헤란로33길 3-12 (역삼동지상2층),6141,퀸(Queen),U,2022.3.16 2:40,한식,203336.595,444409.025
280807,1,영업/정상,1,영업,서울특별시 강남구 논현동 108 논현웰스톤 ,서울특별시 강남구 학동로43길 38 지하2층 비201호 주방33호 (논현동 논현웰스톤),6059,퀸스델리,U,2020.10.24 2:40,경양식,203292.307,446247.5115
289083,1,영업/정상,1,영업,서울특별시 강남구 신사동 651-3번지 지하1층 ,서울특별시 강남구 도산대로45길 8-1 지하1층 (신사동),6021,퀸스바(Queens bar),I,2018.8.31 23:59,경양식,203115.2964,446744.4501
280697,1,영업/정상,1,영업,서울특별시 강남구 청담동 83-18 (지하1층 지상12층) ,서울특별시 강남구 압구정로60길 22 (청담동(지하1층 지상12층)),6014,퀸스파크 청담점,U,2021.4.4 2:40,경양식,203608.2896,447076.6433
286019,1,영업/정상,1,영업,서울특별시 강남구 도곡동 448-16번지 에스엔제이빌딩 ,서울특별시 강남구 논현로 132 에스엔제이빌딩 1층 (도곡동),6302,퀸즈 블러바드,I,2018.8.31 23:59,외국음식전문점(인도태국등),203771.8562,442158.9072
470831,1,영업/정상,1,영업,서울특별시 강남구 논현동 227-4 양지직매상가,서울특별시 강남구 봉은사로33길 33 양지직매상가 지상1층 36호 (논현동),6107,퀸즈 치킨 앤 버거 Queens BBQ Chicken & Burger,U,2021.12.3 23:02,경양식,203005.088,445311.31
281867,1,영업/정상,1,영업,서울특별시 강남구 신사동 636-20 ,서울특별시 강남구 압구정로42길 24-5 지상1층 (신사동),6017,퀸즈블러바드 압구정,I,2021.5.8 0:22,경양식,202984.7531,447224.2198
282672,1,영업/정상,1,영업,서울특별시 강남구 논현동 60-14 ,서울특별시 강남구 논현로150길 19 지상1층 (논현동),6047,퀼 QUIL,I,2021.11.19 0:22,외국음식전문점(인도태국등),202582.42,446373.4872
280746,1,영업/정상,1,영업,서울특별시 강남구 역삼동 648-17번지 지하1층 ,서울특별시 강남구 테헤란로 129 (역삼동지하1층),6133,큐브아고라,I,2018.8.31 23:59,뷔페식,202803.895,444184.62
283845,1,영업/정상,1,영업,서울특별시 강남구 역삼동 619-3 ,서울특별시 강남구 강남대로102길 16 지상4층 (역삼동),6128,큐브카페,U,2020.12.24 2:40,분식,202333.8016,444433.2472
285497,1,영업/정상,1,영업,서울특별시 강남구 삼성동 168-21번지 석광빌딩지하1층 ,서울특별시 강남구 영동대로96길 8 (삼성동석광빌딩지하1층),6173,큐비,I,2018.8.31 23:59,경양식,205517.8958,445373.9456
284590,1,영업/정상,1,영업,서울특별시 강남구 삼성동 156-7 지상1층 ,서울특별시 강남구 삼성로96길 7 (삼성동지상1층),6167,큐큐면관 삼성점,U,2021.10.31 2:40,분식,204912.495,445189.5931
287442,1,영업/정상,1,영업,서울특별시 강남구 역삼동 798-26 지상1층 ,서울특별시 강남구 논현로63길 17 (역삼동지상1층),6257,큐큐치킨,U,2021.6.27 2:40,경양식,203413.0353,443388.2819
290897,1,영업/정상,1,영업,서울특별시 강남구 신사동 510-9번지 ,서울특별시 강남구 강남대로156길 17-1 지상1층2층 (신사동),6034,크라운돼지,I,2019.7.7 2:21,한식,201742.8249,446251.9777
320794,1,영업/정상,1,영업,서울특별시 강남구 신사동 636-18,서울특별시 강남구 압구정로42길 22 지상1층 (신사동),6017,크라이베이비,U,2021.12.7 0:07,경양식,203016.6743,447249.8219
289404,1,영업/정상,1,영업,서울특별시 강남구 대치동 996-1번지 ,서울특별시 강남구 테헤란로 620 지하1층 (대치동),6174,크라이치즈버거,U,2018.9.27 23:59,경양식,205720.2606,445222.4498
283115,1,영업/정상,1,영업,서울특별시 강남구 신사동 548-0번지 지상1층1호 ,서울특별시 강남구 압구정로 126 (신사동지상1층1호),6029,크라제인터내셔날(주)가로수길점,I,2018.8.31 23:59,경양식,201928.0259,446851.9241
284467,1,영업/정상,1,영업,서울특별시 강남구 논현동 261번지 지상1층 1호,서울특별시 강남구 언주로 620 지상1층 1호 (논현동),6101,크래버대게나라,I,2018.8.31 23:59,한식,203140.5975,445489.599
284391,1,영업/정상,1,영업,서울특별시 강남구 역삼동 818-1 ,서울특별시 강남구 강남대로96길 12 B동 1층 (역삼동),6129,크래프트한스강남,U,2021.10.8 2:40,기타,202405.4773,444167.8972
